edge_id,asset_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,capacity_index,edge_betweenness,name
road_6893,road_6893,road_7324,road_7325,road,Primary,0.0505,80,0.000631,4,0.00023985,nan
road_6931,road_6931,road_7329,road_7360,road,Trunk,1.0998,100,0.010998,5,0.00012296,ملتان - ڈیرہ غازی خان روڈ
road_16404,road_16404,road_7329,road_14038,road,Trunk,18.3807,100,0.183807,5,0.0425913,ملتان - ڈیرہ غازی خان روڈ
road_17284,road_17284,road_7329,road_14520,road,Trunk,0.0187,100,0.000187,5,7.995e-05,nan
road_6897,road_6897,road_7330,road_7331,road,Trunk,5.3226,100,0.053226,5,0.00011689,Muzafargrah Bypass
road_6919,road_6919,road_7330,road_7349,road,Primary,0.5207,80,0.006509,4,0.0001599,nan
road_6920,road_6920,road_7330,road_7351,road,Primary,0.0527,80,0.000659,4,0.00848497,Mianwali-Muzaffargarh Road
road_6921,road_6921,road_7330,road_7352,road,Primary,0.0647,80,0.000809,4,7.563e-05,nan
road_17345,road_17345,road_7331,road_14560,road,Trunk,0.0402,100,0.000402,5,0.0001188,Muzafargrah Bypass
road_13847,road_13847,road_7348,road_12473,road,Trunk,0.0333,100,0.000333,5,0.02880365,Muzafargrah Bypass
road_17346,road_17346,road_7348,road_12475,road,Trunk,0.9831,100,0.009831,5,0.02876687,Muzafargrah Bypass
road_13850,road_13850,road_7348,road_12476,road,Trunk,0.0407,100,0.000407,5,1.439e-05,Muzafargrah Bypass
road_6918,road_6918,road_7349,road_7350,road,Trunk,0.0543,100,0.000543,5,7.995e-05,nan
road_6922,road_6922,road_7351,road_7352,road,Primary,0.0885,80,0.001106,4,4.32e-06,nan
road_13852,road_13852,road_7351,road_10366,road,Primary,4.6805,80,0.058506,4,0.00027151,Jhang Road
road_13853,road_13853,road_7351,road_9838,road,Primary,0.5104,80,0.00638,4,0.00817813,Mianwali-Muzaffargarh Road
road_6930,road_6930,road_7356,road_7358,road,Trunk,0.066,100,0.00066,5,0.0001599,nan
road_6928,road_6928,road_7357,road_7358,road,Trunk,0.0799,100,0.000799,5,0.0,nan
road_6929,road_6929,road_7358,road_7359,road,Primary,1.5092,80,0.018865,4,7.995e-05,Mehmood Kot Road
road_17344,road_17344,road_7360,road_14560,road,Trunk,2.6931,100,0.026931,5,0.00012072,Muzafargrah Bypass
road_6932,road_6932,road_7361,road_7362,road,Primary,5.8999,80,0.073749,4,0.00103933,Muzaffargrah-kot Addu Road
road_6941,road_6941,road_7363,road_7367,road,Primary,3.2668,80,0.040835,4,0.02490822,Attock Road
road_6939,road_6939,road_7364,road_7365,road,Primary,4.3402,80,0.054253,4,0.0003465,Kamra Road
road_6940,road_6940,road_7364,road_7366,road,Primary,0.1241,80,0.001551,4,1.6e-07,Kamra Road
road_15291,road_15291,road_7364,road_13405,road,Primary,0.093,80,0.001162,4,0.00228941,Kamra Road
road_15294,road_15294,road_7364,road_13406,road,Primary,0.0508,80,0.000635,4,0.00255644,Kamra Road
road_8620,road_8620,road_7365,road_7366,road,Primary,4.2182,80,0.052728,4,0.02189607,Kamra Road
road_20154,road_20154,road_7365,road_7371,road,Primary,0.4835,80,0.006044,4,0.02218244,Kamra Road
road_15290,road_15290,road_7366,road_13405,road,Primary,0.1656,80,0.00207,4,0.02195635,nan
road_6947,road_6947,road_7367,road_7375,road,Primary,3.1969,80,0.039961,4,0.00063847,Jhala Khan Road
road_19037,road_19037,road_7367,road_13407,road,Primary,0.8331,80,0.010414,4,0.02436601,Attock Road
road_6942,road_6942,road_7368,road_7369,road,Primary,4.2622,80,0.053277,4,1.12e-06,Attock Road
road_8621,road_8621,road_7370,road_7371,road,Primary,0.3762,80,0.004703,4,0.02066613,Kamra Road
road_6944,road_6944,road_7370,road_7372,road,Primary,0.231,80,0.002888,4,0.02060569,Fatehjang Rd / فتح جہنگ روڈ
road_26671,road_26671,road_7372,road_7377,road,Primary,0.2483,80,0.003104,4,0.02054525,Fatehjang Rd / فتح جہنگ روڈ
road_6946,road_6946,road_7373,road_7374,road,Primary,5.9826,80,0.074783,4,0.00750847,Fateh Jang Road
road_6957,road_6957,road_7374,road_7385,road,Primary,0.1552,80,0.00194,4,0.00745091,Fateh Jang Road
road_18837,road_18837,road_7378,road_15382,road,Primary,0.0445,80,0.000556,4,0.01372322,Haveli Lakha-Fazika Road
road_6952,road_6952,road_7379,road_7380,road,Primary,1.4856,80,0.01857,4,0.00055964,nan
road_6954,road_6954,road_7379,road_7382,road,Trunk,1.5636,100,0.015636,5,0.00111225,Hujra-Dipalpur Road
road_16107,road_16107,road_7379,road_13874,road,Trunk,12.436,100,0.12436,5,0.00067509,Dipalpur Road
road_16109,road_16109,road_7379,road_13875,road,Trunk,12.4159,100,0.124159,5,6.108e-05,Dipalpur Road
road_6953,road_6953,road_7380,road_7381,road,Primary,0.2691,80,0.003364,4,0.0001599,nan
road_16151,road_16151,road_7380,road_8660,road,Primary,0.0389,80,0.000486,4,0.0003198,nan
road_16156,road_16156,road_7381,road_13882,road,Primary,1.2233,80,0.015291,4,7.995e-05,nan
road_16158,road_16158,road_7382,road_8687,road,Trunk,0.3888,100,0.003888,5,0.00116214,nan
road_6955,road_6955,road_7383,road_7384,road,Trunk,37.0645,100,0.370645,5,0.0,Dipalpur Road
road_18941,road_18941,road_7383,road_15461,road,Trunk,10.2337,100,0.102337,5,0.00069779,Dipalpur Road
road_18992,road_18992,road_7383,road_13856,road,Trunk,0.2096,100,0.002096,5,0.00067925,Dipalpur Road
road_16065,road_16065,road_7384,road_13856,road,Trunk,36.795,100,0.36795,5,0.0006607,Dipalpur Road
road_18527,road_18527,road_7384,road_15223,road,Trunk,0.2524,100,0.002524,5,0.00065622,Dipalpur Road
road_6956,road_6956,road_7385,road_7386,road,Primary,16.0614,80,0.200767,4,0.00739335,Fateh Jang Road
road_6959,road_6959,road_7387,road_7388,road,Primary,0.6572,80,0.008215,4,0.00189511,کالج روڈ
road_8582,road_8582,road_7387,road_8801,road,Primary,0.4681,80,0.005851,4,0.00187688,Katchery Road
road_8574,road_8574,road_7388,road_8796,road,Primary,0.7128,80,0.00891,4,0.00197474,Police Line Road
road_8583,road_8583,road_7389,road_8802,road,Primary,1.9201,80,0.024001,4,0.00657547,Minchanabad Bypass
road_22966,road_22966,road_7390,road_17260,road,Primary,0.4154,80,0.005193,4,0.00463032,Fort Abbas-Mandi Yazman Road
road_6968,road_6968,road_7400,road_7401,road,Primary,16.2642,80,0.203302,4,0.00343348,Haveli Lakha-Hujra Shah Road
road_13577,road_13577,road_7400,road_7718,road,Primary,0.0503,80,0.000629,4,0.00135913,Pakpattan-Dipalpur Road
road_18927,road_18927,road_7401,road_15449,road,Primary,0.0247,80,0.000309,4,0.00351311,Haveli Lakha-Hujra Shah Road
road_8427,road_8427,road_7402,road_8662,road,Primary,0.6979,80,0.008724,4,0.00885321,Haveli Lakha-Fazika Road
road_6970,road_6970,road_7403,road_7404,road,Primary,1.0144,80,0.01268,4,0.00071954,Chunian-Hujra Shah Road
road_18921,road_18921,road_7403,road_13853,road,Primary,0.1512,80,0.00189,4,0.00079949,سرکلر روڈ
road_16064,road_16064,road_7404,road_13854,road,Primary,4.15,80,0.051875,4,0.00063959,Chunian-Hujra Shah Road
road_17962,road_17962,road_7405,road_14951,road,Primary,0.0655,80,0.000819,4,0.00039974,Chunian-Habibabad Road
road_6977,road_6977,road_7414,road_7415,road,Trunk,1.5741,100,0.015741,5,7.995e-05,فیروزپور روڈ
road_7251,road_7251,road_7415,road_7675,road,Primary,1.3081,80,0.016351,4,0.0,Kasur Raiwind Road
road_7252,road_7252,road_7415,road_7676,road,Primary,1.8795,80,0.023494,4,0.0001599,Kasur Raiwind Road
road_10349,road_10349,road_7416,road_7419,road,Trunk,9.1283,100,0.091283,5,0.0003198,Kasur-Ghanda Singh Road
road_12283,road_12283,road_7416,road_11369,road,Trunk,3.9367,100,0.039367,5,7.995e-05,Depalpur Road
road_12285,road_12285,road_7416,road_11367,road,Trunk,3.925,100,0.03925,5,0.00071954,Depalpur Road
road_10347,road_10347,road_7419,road_7420,road,Trunk,3.9083,100,0.039083,5,0.00023985,Firozpur Road
road_17841,road_17841,road_7420,road_14861,road,Trunk,0.1179,100,0.001179,5,0.0001599,nan
road_6988,road_6988,road_7421,road_7422,road,Primary,0.8158,80,0.010197,4,0.01190198,Alipur-Uch Sharif Road
road_6989,road_6989,road_7421,road_7423,road,Primary,1.2226,80,0.015282,4,0.01195635,Alipur-Uch Sharif Road
road_17889,road_17889,road_7424,road_13227,road,Primary,0.0771,80,0.000964,4,0.00482731,nan
road_7003,road_7003,road_7441,road_7442,road,Trunk,5.4697,100,0.054697,5,0.00872753,Bannu Road
road_17248,road_17248,road_7441,road_14495,road,Trunk,0.0528,100,0.000528,5,7.995e-05,nan
road_8299,road_8299,road_7442,road_7987,road,Trunk,0.1941,100,0.001941,5,0.0087787,Bannu Road
road_7600,road_7600,road_7443,road_7977,road,Trunk,0.0775,100,0.000775,5,0.08535721,Indus Highway N55
road_7601,road_7601,road_7443,road_7978,road,Trunk,0.0794,100,0.000794,5,0.00024608,قومی شاہراہ 55
road_7373,road_7373,road_7444,road_7445,road,Trunk,0.0471,100,0.000471,5,1.951e-05,nan
road_12973,road_12973,road_7444,road_7964,road,Trunk,0.143,100,0.00143,5,6.044e-05,nan
road_7008,road_7008,road_7445,road_7449,road,Trunk,17.536,100,0.17536,5,0.08501199,قومی شاہراہ 55
road_7372,road_7372,road_7445,road_7760,road,Trunk,8.2961,100,0.082961,5,6.044e-05,قومی شاہراہ 55
road_12972,road_12972,road_7445,road_7759,road,Trunk,8.2339,100,0.082339,5,0.08494963,قومی شاہراہ 55
road_12974,road_12974,road_7445,road_7964,road,Trunk,0.1629,100,0.001629,5,1.951e-05,nan
road_7007,road_7007,road_7448,road_7449,road,Trunk,3.592,100,0.03592,5,7.371e-05,قومی شاہراہ 55
road_7596,road_7596,road_7448,road_7974,road,Trunk,38.7958,100,0.387958,5,0.00011529,قومی شاہراہ 55
road_7588,road_7588,road_7449,road_7964,road,Trunk,17.4219,100,0.174219,5,0.00012088,قومی شاہراہ 55
road_7009,road_7009,road_7450,road_7451,road,Primary,18.784,80,0.2348,4,0.00263719,Noorpur Thal Road
road_9173,road_9173,road_7450,road_9322,road,Primary,7.7549,80,0.096936,4,0.00292661,Noorpur Thal Road
road_21306,road_21306,road_7450,road_16488,road,Primary,2.0133,80,0.025166,4,0.00243076,KalurKot Chandni Chowk Road
road_7920,road_7920,road_7451,road_8264,road,Primary,1.1328,80,0.01416,4,0.00255756,nan
road_7010,road_7010,road_7452,road_7453,road,Primary,26.3881,80,0.329851,4,0.0030993,Adhi Kot Road
road_22544,road_22544,road_7452,road_7454,road,Primary,10.8554,80,0.135692,4,0.00307659,Adhi Kot Road
road_7913,road_7913,road_7453,road_8259,road,Primary,0.0341,80,0.000426,4,0.00584618,nan
road_20437,road_20437,road_7453,road_15990,road,Primary,0.0438,80,0.000548,4,0.00359274,nan
road_7011,road_7011,road_7454,road_7455,road,Primary,23.2169,80,0.290211,4,0.00023985,Noorpur Road
road_18843,road_18843,road_7454,road_15385,road,Primary,0.0573,80,0.000716,4,7.995e-05,nan
road_21308,road_21308,road_7454,road_16489,road,Primary,0.3355,80,0.004194,4,0.00296946,Noorpur Thal Road
road_20305,road_20305,road_7455,road_16084,road,Primary,4.5913,80,0.057391,4,0.0001599,Noorpur Road
road_7012,road_7012,road_7456,road_7457,road,Primary,24.0751,80,0.300939,4,0.0001599,Essa Khel-Mianwali Road
road_18452,road_18452,road_7456,road_15188,road,Primary,12.5302,80,0.156628,4,7.995e-05,Essa Khel-Mianwali Road
road_7351,road_7351,road_7457,road_7742,road,Primary,0.0971,80,0.001214,4,0.00023985,Essa Khel-Mianwali Road
road_7013,road_7013,road_7458,road_7459,road,Primary,0.4099,80,0.005124,4,0.00619891,Essa Khel-Mianwali Road
road_8973,road_8973,road_7458,road_9175,road,Primary,3.4359,80,0.042949,4,0.00621842,Kala Bagh-Banu Road
road_8295,road_8295,road_7459,road_8542,road,Primary,0.0817,80,0.001021,4,0.00617941,Essa Khel-Mianwali Road
road_7014,road_7014,road_7460,road_7461,road,Trunk,0.6945,100,0.006945,5,0.00047969,شاہراہ قراقرم
road_7015,road_7015,road_7460,road_7462,road,Trunk,0.2974,100,0.002974,5,0.00055964,شاہراہ قراقرم
road_7016,road_7016,road_7463,road_7464,road,Trunk,0.1052,100,0.001052,5,0.00278542,شاہراہ قراقرم
road_8766,road_8766,road_7463,road_8981,road,Trunk,4.5856,100,0.045856,5,0.00270579,شاہراہ قراقرم
road_17260,road_17260,road_7464,road_12179,road,Trunk,0.2015,100,0.002015,5,0.00286505,شاہراہ قراقرم
road_7029,road_7029,road_7470,road_7471,road,Trunk,0.1087,100,0.001087,5,0.00263831,مکران ساحلی شاہراہ
road_24929,road_24929,road_7470,road_18327,road,Trunk,4.0998,100,0.040998,5,0.00255836,مکران ساحلی شاہراہ
road_7030,road_7030,road_7471,road_7472,road,Trunk,7.7227,100,0.077227,5,0.00271826,مکران ساحلی شاہراہ
road_9368,road_9368,road_7472,road_7474,road,Trunk,3.2302,100,0.032302,5,0.00279821,مکران ساحلی شاہراہ
road_7031,road_7031,road_7473,road_7474,road,Trunk,0.0709,100,0.000709,5,0.00287816,مکران ساحلی شاہراہ
road_9370,road_9370,road_7473,road_9501,road,Trunk,4.6703,100,0.046703,5,0.00295811,مکران ساحلی شاہراہ
road_22533,road_22533,road_7475,road_17047,road,Trunk,0.08,100,0.0008,5,0.08532955,قومی شاہراہ 25
road_7034,road_7034,road_7476,road_7477,road,Trunk,0.4597,100,0.004597,5,0.00979437,جلالپور بھٹیاں روڈ
road_24019,road_24019,road_7476,road_8198,road,Primary,3.6874,80,0.046092,4,0.00031932,جلالپور کولو ونیکے لنک روڈ
road_24464,road_24464,road_7476,road_16338,road,Trunk,0.0399,100,0.000399,5,0.01013671,جلالپور بھٹیاں روڈ
road_26908,road_26908,road_7476,road_8217,road,Trunk,0.1581,100,0.001581,5,0.0,یو ٹرن
road_24054,road_24054,road_7477,road_8217,road,Trunk,0.4759,100,0.004759,5,8.15e-06,جلالپور بھٹیاں روڈ
road_24990,road_24990,road_7477,road_7478,road,Primary,2.2508,80,0.028135,4,0.00352782,جلالپور بھٹیاں روڈ
road_27303,road_27303,road_7477,road_19509,road,Trunk,2.1142,100,0.021142,5,0.00611705,حافظ آباد بائی پاس روڈ
road_27304,road_27304,road_7477,road_19508,road,Trunk,2.1271,100,0.021271,5,7.963e-05,حافظ آباد بائی پاس روڈ
road_7035,road_7035,road_7478,road_7479,road,Primary,2.1733,80,0.027166,4,7.995e-05,جلالپور بھٹیاں روڈ
road_7853,road_7853,road_7478,road_8197,road,Primary,0.7661,80,0.009576,4,0.00099201,nan
road_7869,road_7869,road_7478,road_8212,road,Primary,0.4835,80,0.006044,4,0.00037416,حافظ آباد روڈ
road_23884,road_23884,road_7478,road_7480,road,Primary,1.4365,80,0.017956,4,0.00239831,مدھریانوالہ حافظ آباد روڈ
road_26897,road_26897,road_7480,road_19260,road,Primary,0.0227,80,0.000284,4,0.00207979,مدھریانوالہ حافظ آباد روڈ
road_26912,road_26912,road_7480,road_19270,road,Trunk,0.1428,100,0.001428,5,7.995e-05,یو ٹرن
road_10272,road_10272,road_7483,road_7706,road,Primary,0.2796,80,0.003495,4,0.00039974,Gujranwala Flyover
road_10271,road_10271,road_7483,road_10237,road,Primary,0.1965,80,0.002456,4,7.995e-05,nan
road_7040,road_7040,road_7484,road_7485,road,Trunk,52.7427,100,0.527427,5,0.01030365,قومی شاہراہ 25
road_13586,road_13586,road_7484,road_12318,road,Trunk,6.5144,100,0.065144,5,0.01035993,قومی شاہراہ 25
road_24733,road_24733,road_7485,road_18231,road,Trunk,0.0823,100,0.000823,5,0.01025024,قومی شاہراہ 25
road_7041,road_7041,road_7486,road_7487,road,Primary,3.6302,80,0.045378,4,0.00039974,nan
road_7042,road_7042,road_7486,road_7488,road,Primary,0.0706,80,0.000882,4,0.0003198,nan
road_7044,road_7044,road_7487,road_7489,road,Primary,0.2033,80,0.002541,4,0.00047969,nan
road_14016,road_14016,road_7488,road_12583,road,Primary,2.7606,80,0.034508,4,0.00023985,oghi road
road_7043,road_7043,road_7489,road_7490,road,Primary,18.5584,80,0.23198,4,0.00055964,nan
road_16693,road_16693,road_7490,road_10111,road,Primary,0.3666,80,0.004582,4,0.00263719,nan
road_7045,road_7045,road_7491,road_7492,road,Primary,1.47,80,0.018375,4,7.995e-05,oghi road
road_15703,road_15703,road_7492,road_12583,road,Primary,0.9465,80,0.011831,4,0.0001599,oghi road
road_12222,road_12222,road_7493,road_11333,road,Primary,3.3917,80,0.042396,4,0.03685018,Choa Saidan Shah- Kallar Kahar Road
road_27517,road_27517,road_7495,road_19591,road,Trunk,0.029,100,0.00029,5,0.00023985,مردان - مالاکنڈ روڈ
road_12694,road_12694,road_7496,road_11677,road,Trunk,0.0708,100,0.000708,5,7.995e-05,مردان - مالاکنڈ روڈ
road_10162,road_10162,road_7499,road_8119,road,Trunk,0.8177,100,0.008177,5,0.00023985,مردان رنگ روڈ
road_10164,road_10164,road_7499,road_10141,road,Trunk,0.3872,100,0.003872,5,0.00047969,nan
road_10165,road_10165,road_7499,road_10142,road,Trunk,0.4387,100,0.004387,5,7.995e-05,nan
road_20789,road_20789,road_7499,road_16289,road,Trunk,1.4789,100,0.014789,5,0.00087944,مردان رنگ روڈ
road_7063,road_7063,road_7500,road_7501,road,Trunk,0.4687,100,0.004687,5,6.88e-06,مردان - مالاکنڈ روڈ
road_7067,road_7067,road_7503,road_7504,road,Primary,8.9161,80,0.111451,4,7.995e-05,ڈاسکہ روڈ
road_16503,road_16503,road_7503,road_7713,road,Primary,0.5366,80,0.006707,4,0.00111928,Daska - Sambrial Road
road_16501,road_16501,road_7503,road_14095,road,Primary,8.5451,80,0.106814,4,0.00095939,ڈاسکہ روڈ
road_7068,road_7068,road_7505,road_7506,road,Trunk,5.8732,100,0.058732,5,0.01073953,sargodha  mandibahauddin road
road_12162,road_12162,road_7505,road_9718,road,Trunk,1.0181,100,0.010181,5,0.01081852,گجرات - سرگودھا روڈ
road_12582,road_12582,road_7506,road_9028,road,Trunk,3.8393,100,0.038393,5,0.00772753,گجرات - سرگودھا روڈ
road_7069,road_7069,road_7507,road_7508,road,Primary,14.6644,80,0.183305,4,0.00383163,Alipur Chatha Road
road_27509,road_27509,road_7507,road_7509,road,Primary,2.679,80,0.033487,4,0.003752,Alipur Chatha Road
road_17375,road_17375,road_7508,road_8380,road,Primary,0.0189,80,0.000236,4,0.00391126,Alipur Chatha Road
road_7070,road_7070,road_7509,road_7510,road,Primary,0.1613,80,0.002016,4,0.00167893,Alipur Chatha Road
road_7872,road_7872,road_7510,road_8214,road,Primary,0.1078,80,0.001348,4,0.00159898,Alipur Chatha Road
road_18708,road_18708,road_7511,road_15319,road,Trunk,0.0354,100,0.000354,5,0.1552496,مردان - مالاکنڈ روڈ
road_7072,road_7072,road_7512,road_7513,road,Trunk,16.8854,100,0.168854,5,0.15491861,National Highway 45
road_20804,road_20804,road_7512,road_16295,road,Trunk,0.0701,100,0.000701,5,0.15498481,National Highway 45
road_18589,road_18589,road_7513,road_15255,road,Trunk,0.0728,100,0.000728,5,0.15485241,National Highway 45
road_7756,road_7756,road_7514,road_8103,road,Trunk,16.329,100,0.16329,5,0.11839894,Nowshera-Chitral Road
road_7074,road_7074,road_7515,road_7516,road,Trunk,0.8163,100,0.008163,5,7.995e-05,Balambat Road
road_7076,road_7076,road_7516,road_7519,road,Trunk,0.1648,100,0.001648,5,0.0001599,Balambat Road
road_7075,road_7075,road_7517,road_7518,road,Trunk,5.3794,100,0.053794,5,0.0003198,nan
road_15051,road_15051,road_7517,road_7519,road,Trunk,0.2361,100,0.002361,5,0.00023985,Balambat Road
road_26161,road_26161,road_7518,road_7522,road,Trunk,2.9064,100,0.029064,5,0.00039974,nan
road_7077,road_7077,road_7520,road_7521,road,Primary,12.0356,80,0.150445,4,0.00135913,nan
road_26677,road_26677,road_7520,road_19150,road,Primary,0.0466,80,0.000583,4,0.00143908,nan
road_26126,road_26126,road_7521,road_18912,road,Primary,2.7585,80,0.034481,4,0.00127918,nan
road_7078,road_7078,road_7522,road_7523,road,Trunk,0.1862,100,0.001862,5,0.00047969,nan
road_17817,road_17817,road_7523,road_8090,road,Trunk,8.8794,100,0.088794,5,0.00055964,nan
road_27501,road_27501,road_7524,road_7525,road,Trunk,0.1251,100,0.001251,5,0.11888471,Nowshera-Chitral Road
road_7080,road_7080,road_7525,road_7526,road,Trunk,3.2505,100,0.032505,5,0.11881532,Nowshera-Chitral Road
road_7754,road_7754,road_7526,road_8100,road,Trunk,0.1458,100,0.001458,5,0.11874592,Nowshera-Chitral Road
road_18711,road_18711,road_7529,road_15319,road,Trunk,3.4154,100,0.034154,5,6.88e-06,مردان - مالاکنڈ روڈ
road_7086,road_7086,road_7530,road_7531,road,Primary,6.1048,80,0.07631,4,7.995e-05,nan
road_8824,road_8824,road_7531,road_9031,road,Primary,4.728,80,0.0591,4,0.0001599,nan
road_7087,road_7087,road_7532,road_7533,road,Trunk,16.627,100,0.16627,5,0.02222338,Mingora Road
road_16986,road_16986,road_7532,road_14341,road,Trunk,0.0837,100,0.000837,5,0.02230173,Mingora Road
road_22168,road_22168,road_7533,road_15695,road,Trunk,14.1847,100,0.141847,5,0.02214503,Mingora Road
road_7088,road_7088,road_7534,road_7535,road,Trunk,1.3533,100,0.013533,5,0.01128925,Naher Road
road_19417,road_19417,road_7534,road_15686,road,Trunk,0.3094,100,0.003094,5,0.01121027,Naher Road
road_19451,road_19451,road_7535,road_15708,road,Trunk,0.1719,100,0.001719,5,0.01136824,Naher Road
road_21679,road_21679,road_7536,road_16634,road,Trunk,0.0254,100,0.000254,5,0.00319252,کچلاک - ژوب شاہراہ
road_7092,road_7092,road_7537,road_7538,road,Primary,2.9812,80,0.037265,4,7.995e-05,Bostan Road
road_16388,road_16388,road_7538,road_14019,road,Primary,8.362,80,0.104525,4,0.0001599,Bostan Road
road_7093,road_7093,road_7539,road_7540,road,Primary,4.958,80,0.061975,4,0.00150704,Foji Iqbal Road
road_18311,road_18311,road_7539,road_15102,road,Primary,0.0221,80,0.000276,4,0.00153006,Foji Iqbal Road
road_25685,road_25685,road_7540,road_18715,road,Primary,3.8938,80,0.048673,4,0.00148561,Chaubara-Chowk Azam Road
road_7096,road_7096,road_7542,road_7543,road,Trunk,0.4133,100,0.004133,5,7.947e-05,nan
road_14200,road_14200,road_7542,road_12676,road,Trunk,0.5632,100,0.005632,5,0.00852766,رتوڈیرو - گوادر موٹروے
road_21300,road_21300,road_7542,road_16485,road,Trunk,4.3188,100,0.043188,5,0.00868612,رتوڈیرو - گوادر موٹروے
road_14201,road_14201,road_7543,road_12676,road,Trunk,0.1706,100,0.001706,5,4.8e-07,nan
road_7097,road_7097,road_7544,road_7545,road,Trunk,11.9737,100,0.119737,5,0.0003198,Kohat Road
road_25481,road_25481,road_7544,road_18608,road,Trunk,0.0955,100,0.000955,5,0.00039974,Kohat Road
road_25478,road_25478,road_7545,road_15147,road,Trunk,0.1437,100,0.001437,5,0.0001599,Kohat Road
road_25479,road_25479,road_7545,road_18607,road,Trunk,0.0356,100,0.000356,5,7.995e-05,Kohat Road
road_7105,road_7105,road_7549,road_7550,road,Primary,1.0748,80,0.013435,4,0.00211337,Ratodero Road
road_21303,road_21303,road_7549,road_16486,road,Primary,0.1159,80,0.001449,4,0.0020654,Ratodero Road
road_7106,road_7106,road_7550,road_7551,road,Primary,6.5436,80,0.081795,4,0.00353422,nan
road_13040,road_13040,road_7550,road_11962,road,Primary,1.626,80,0.020325,4,0.00128206,nan
road_13772,road_13772,road_7550,road_12431,road,Primary,0.0861,80,0.001076,4,0.0001599,nan
road_21182,road_21182,road_7551,road_16453,road,Primary,0.0747,80,0.000934,4,0.00361321,nan
road_22125,road_22125,road_7552,road_16637,road,Primary,2.4528,80,0.03066,4,0.00263719,Jacobabad Road
road_7108,road_7108,road_7553,road_7554,road,Trunk,0.0868,100,0.000868,5,0.00041286,لاڑکانہ - نوڈیرو - لاکھی روڈ
road_13043,road_13043,road_7553,road_11963,road,Trunk,1.159,100,0.01159,5,0.00046114,لاڑکانہ - نوڈیرو - لاکھی روڈ
road_7109,road_7109,road_7554,road_7555,road,Trunk,2.5637,100,0.025637,5,0.00036457,لاڑکانہ - نوڈیرو - لاکھی روڈ
road_13774,road_13774,road_7555,road_12354,road,Trunk,1.6334,100,0.016334,5,0.00031692,لاڑکانہ - نوڈیرو - لاکھی روڈ
road_18175,road_18175,road_7556,road_15027,road,Trunk,0.3196,100,0.003196,5,0.00047969,لاڑکانہ - نوڈیرو - لاکھی روڈ
road_7112,road_7112,road_7558,road_7559,road,Primary,0.3009,80,0.003761,4,0.00327598,nan
road_7116,road_7116,road_7558,road_7563,road,Primary,0.4382,80,0.005477,4,0.00319955,nan
road_21866,road_21866,road_7559,road_16722,road,Primary,1.1622,80,0.014527,4,0.00335241,nan
road_7113,road_7113,road_7560,road_7561,road,Primary,0.286,80,0.003575,4,0.00032155,Jacobabad-Quetta Highway
road_7115,road_7115,road_7560,road_7563,road,Primary,0.6122,80,0.007652,4,0.00312312,nan
road_14036,road_14036,road_7560,road_12592,road,Primary,0.415,80,0.005187,4,0.0028812,nan
road_7114,road_7114,road_7561,road_7562,road,Primary,2.5117,80,0.031396,4,0.0002448,Jacobabad-Quetta Highway
road_9136,road_9136,road_7562,road_7804,road,Primary,3.62,80,0.04525,4,0.00016805,nan
road_14853,road_14853,road_7565,road_13142,road,Trunk,7.3727,100,0.073727,5,2.43e-05,قومی شاہراہ
road_14854,road_14854,road_7565,road_13143,road,Trunk,7.3286,100,0.073286,5,0.00400736,قومی شاہراہ
road_7120,road_7120,road_7566,road_7567,road,Trunk,4.2493,100,0.042493,5,0.00442117,قومی شاہراہ
road_16768,road_16768,road_7566,road_14227,road,Trunk,0.0299,100,0.000299,5,0.00436553,قومی شاہراہ
road_14873,road_14873,road_7567,road_13150,road,Trunk,6.9808,100,0.069808,5,0.00447681,قومی شاہراہ
road_7121,road_7121,road_7568,road_7569,road,Trunk,0.0546,100,0.000546,5,0.0050889,قومی شاہراہ
road_14872,road_14872,road_7568,road_13156,road,Trunk,3.5864,100,0.035864,5,0.00503326,قومی شاہراہ
road_18250,road_18250,road_7569,road_15072,road,Trunk,5.002,100,0.05002,5,0.00514455,قومی شاہراہ
road_7122,road_7122,road_7570,road_7571,road,Trunk,37.1621,100,0.371621,5,0.00525584,قومی شاہراہ
road_18249,road_18249,road_7570,road_15072,road,Trunk,0.1526,100,0.001526,5,0.00520019,قومی شاہراہ
road_17812,road_17812,road_7571,road_11441,road,Primary,1.0375,80,0.012969,4,0.00063959,nan
road_11944,road_11944,road_7572,road_11180,road,Trunk,0.1258,100,0.001258,5,0.00423457,Autobhan Road
road_11945,road_11945,road_7573,road_10737,road,Trunk,0.0256,100,0.000256,5,6.668e-05,nan
road_11946,road_11946,road_7573,road_11181,road,Trunk,0.9379,100,0.009379,5,0.25843924,قومی شاہراہ
road_7135,road_7135,road_7574,road_7575,road,Trunk,0.1076,100,0.001076,5,7.995e-05,nan
road_20008,road_20008,road_7575,road_10728,road,Trunk,2.2067,100,0.022067,5,0.22357115,حیدرآباد بائی پاس
road_7137,road_7137,road_7577,road_7578,road,Primary,5.9078,80,0.073847,4,0.02441429,nan
road_12210,road_12210,road_7577,road_7583,road,Primary,0.0448,80,0.00056,4,0.02449201,nan
road_7139,road_7139,road_7578,road_7581,road,Primary,0.0538,80,0.000673,4,0.02433658,nan
