asset_id,edge_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,hazard_flood,hazard_cyclone,hazard_strike,hazard_accident,exposure_flood,exposure_cyclone,exposure_strike,exposure_accident,vulnerability_flood,vulnerability_cyclone,vulnerability_strike,vulnerability_accident,risk_flood,risk_cyclone,risk_strike,risk_accident,risk_natural,risk_human,composite_risk,edge_betweenness,importance_score,network_criticality_risk,risk_tier,timestamp,analysis_date
road_5906,road_5906,road_6399,road_6401,road,Trunk,1.99,100.0,0.0199,0.3689,0.0,0.0,0.0,0.46479555499999997,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.12,0.0,0.0,0.0,0.12,0.0,0.072,0.023094279576736418,0.0748,0.0054,LOW,20260427_163314,2026-04-27 16:33:25
road_5914,road_5914,road_6400,road_6403,road,Trunk,12.5792,100.0,0.125792,0.3741,0.0,0.0,0.0,0.4911543936,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1286,0.0,0.0,0.0,0.1286,0.0,0.0772,6.269392950910971e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13949,road_13949,road_6401,road_12543,road,Trunk,5.4966,100.0,0.054966,0.3427,0.0,0.0,0.0,0.43779342410000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.105,0.0,0.0,0.0,0.105,0.0,0.063,0.023032222133821306,0.0746,0.0047,LOW,20260427_163314,2026-04-27 16:33:25
road_13950,road_13950,road_6401,road_12544,road,Trunk,5.5187,100.0,0.055187,0.358,0.0,0.0,0.0,0.45737847299999995,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1146,0.0,0.0,0.0,0.1146,0.0,0.0688,4.710000795608243e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_7166,road_7166,road_6402,road_6633,road,Trunk,21.3573,100.0,0.213573,0.3351,0.0,0.0,0.0,0.4546591561500001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1066,0.0,0.0,0.0,0.1066,0.0,0.064,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_18603,road_18603,road_6402,road_15263,road,Trunk,17.4992,100.0,0.174992,0.3432,0.0,0.0,0.0,0.4590286272,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1103,0.0,0.0,0.0,0.1103,0.0,0.0662,0.022997851857745246,0.0745,0.0049,LOW,20260427_163314,2026-04-27 16:33:25
road_7167,road_7167,road_6403,road_7611,road,Trunk,8.864,100.0,0.08864,0.3842,0.0,0.0,0.0,0.4972777439999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1337,0.0,0.0,0.0,0.1337,0.0,0.0802,9.642771899116876e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9046,road_9046,road_6406,road_8389,road,Primary,1.2073,80.0,0.015091,0.3802,0.0,0.0,0.0,0.42023966802400003,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1118,0.0,0.0,0.0,0.1118,0.0,0.0671,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9047,road_9047,road_6406,road_6412,road,Trunk,2.6661,100.0,0.026661,0.3902,0.0,0.0,0.0,0.49295156110000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1346,0.0,0.0,0.0,0.1346,0.0,0.0808,0.0002386824727504177,0.0008,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_5917,road_5917,road_6407,road_6408,road,Primary,1.9445,80.0,0.024306,0.329,0.0,0.0,0.0,0.36471485820000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.084,0.0,0.0,0.0,0.084,0.0,0.0504,0.0002386824727504177,0.0008,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5932,road_5932,road_6407,road_6430,road,Primary,2.3829,80.0,0.029786,0.3607,0.0,0.0,0.0,0.4005518529320001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1011,0.0,0.0,0.0,0.1011,0.0,0.0607,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5925,road_5925,road_6408,road_6421,road,Primary,0.036,80.0,0.00045,0.3499,0.0,0.0,0.0,0.38494542416,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0943,0.0,0.0,0.0,0.0943,0.0,0.0566,0.0003182432970005569,0.001,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_6428,road_6428,road_6894,road_6895,road,Primary,0.4024,80.0,0.00503,0.3725,0.0,0.0,0.0,0.4104095336000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.107,0.0,0.0,0.0,0.107,0.0,0.0642,0.0009547298910016709,0.0031,0.0002,LOW,20260427_163314,2026-04-27 16:33:25
road_5918,road_5918,road_6409,road_6410,road,Primary,0.858,80.0,0.010725,0.3434,0.0,0.0,0.0,0.37903640368,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0911,0.0,0.0,0.0,0.0911,0.0,0.0547,3.086959980905402e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9685,road_9685,road_6409,road_9747,road,Primary,1.8589,80.0,0.023236,0.3504,0.0,0.0,0.0,0.388305977664,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0952,0.0,0.0,0.0,0.0952,0.0,0.0571,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13939,road_13939,road_6409,road_8326,road,Primary,0.0524,80.0,0.000655,0.3642,0.0,0.0,0.0,0.4007039699520001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1022,0.0,0.0,0.0,0.1022,0.0,0.0613,0.0001899912483093325,0.0006,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9686,road_9686,road_6410,road_6423,road,Primary,0.9845,80.0,0.012306,0.3538,0.0,0.0,0.0,0.39071259084000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0968,0.0,0.0,0.0,0.0968,0.0,0.0581,4.869122444108521e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5933,road_5933,road_6411,road_6413,road,Trunk,0.783,100.0,0.00783,0.3166,0.0,0.0,0.0,0.396989489,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.088,0.0,0.0,0.0,0.088,0.0,0.0528,0.018798154188877397,0.0609,0.0032,LOW,20260427_163314,2026-04-27 16:33:25
road_9052,road_9052,road_6411,road_9231,road,Trunk,5.3644,100.0,0.053644,0.3305,0.0,0.0,0.0,0.42198967099999996,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0976,0.0,0.0,0.0,0.0976,0.0,0.0586,0.018808337974381417,0.0609,0.0036,LOW,20260427_163314,2026-04-27 16:33:25
road_18599,road_18599,road_6412,road_15260,road,Trunk,7.2235,100.0,0.072235,0.408,0.0,0.0,0.0,0.52473594,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1499,0.0,0.0,0.0,0.1499,0.0,0.0899,0.0003182432970005569,0.001,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_5921,road_5921,road_6413,road_6414,road,Trunk,0.0615,100.0,0.000615,0.3219,0.0,0.0,0.0,0.40247398425,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0907,0.0,0.0,0.0,0.0907,0.0,0.0544,0.01878797040337338,0.0608,0.0033,LOW,20260427_163314,2026-04-27 16:33:25
road_6876,road_6876,road_6414,road_7315,road,Trunk,31.0536,100.0,0.310536,0.337,0.0,0.0,0.0,0.473575316,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1117,0.0,0.0,0.0,0.1117,0.0,0.067,0.01877778661786936,0.0608,0.0041,LOW,20260427_163314,2026-04-27 16:33:25
road_5922,road_5922,road_6415,road_6416,road,Primary,0.0537,80.0,0.000671,0.2966,0.0,0.0,0.0,0.32633008064799995,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0678,0.0,0.0,0.0,0.0678,0.0,0.0407,0.0007160474182512531,0.0023,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_5934,road_5934,road_6415,road_6427,road,Primary,1.9706,80.0,0.024632,0.3029,0.0,0.0,0.0,0.335816336856,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0712,0.0,0.0,0.0,0.0712,0.0,0.0427,0.0006364865940011138,0.0021,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_19221,road_19221,road_6416,road_6424,road,Primary,11.8753,80.0,0.148441,0.3049,0.0,0.0,0.0,0.351321427468,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.075,0.0,0.0,0.0,0.075,0.0,0.045,0.0007956082425013924,0.0026,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_5923,road_5923,road_6417,road_6418,road,Trunk,0.1012,100.0,0.001012,0.5418,0.0,0.0,0.0,0.6775241508000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.257,0.0,0.0,0.0,0.257,0.0,0.1542,0.0026340997692736096,0.0085,0.0013,LOW,20260427_163314,2026-04-27 16:33:25
road_5930,road_5930,road_6417,road_6428,road,Trunk,8.6,100.0,0.086,0.5383,0.0,0.0,0.0,0.6960219,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2623,0.0,0.0,0.0,0.2623,0.0,0.1574,0.002554857188320471,0.0083,0.0013,LOW,20260427_163314,2026-04-27 16:33:25
road_5931,road_5931,road_6418,road_6429,road,Trunk,2.437,100.0,0.02437,0.5622,0.0,0.0,0.0,0.709600407,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2793,0.0,0.0,0.0,0.2793,0.0,0.1676,0.0027133423502267483,0.0088,0.0015,LOW,20260427_163314,2026-04-27 16:33:25
road_24432,road_24432,road_6421,road_18074,road,Primary,1.7002,80.0,0.021253,0.3355,0.0,0.0,0.0,0.37155983524,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0873,0.0,0.0,0.0,0.0873,0.0,0.0524,0.0003978041212506962,0.0013,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_9684,road_9684,road_6423,road_8327,road,Trunk,0.1968,100.0,0.001968,0.3513,0.0,0.0,0.0,0.4394706792,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1081,0.0,0.0,0.0,0.1081,0.0,0.0649,0.019981064523828466,0.0647,0.0042,LOW,20260427_163314,2026-04-27 16:33:25
road_13940,road_13940,road_6423,road_6460,road,Trunk,0.8386,100.0,0.008386,0.3486,0.0,0.0,0.0,0.4372116798000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1067,0.0,0.0,0.0,0.1067,0.0,0.064,0.019859813827671255,0.0643,0.0041,LOW,20260427_163314,2026-04-27 16:33:25
road_5928,road_5928,road_6424,road_6425,road,Primary,9.8852,80.0,0.123565,0.3255,0.0,0.0,0.0,0.37220758344,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0848,0.0,0.0,0.0,0.0848,0.0,0.0509,0.0008751690667515316,0.0028,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_19223,road_19223,road_6425,road_6433,road,Primary,4.284,80.0,0.05355,0.3283,0.0,0.0,0.0,0.36731832368,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0844,0.0,0.0,0.0,0.0844,0.0,0.0506,0.0009547298910016709,0.0031,0.0002,LOW,20260427_163314,2026-04-27 16:33:25
road_5929,road_5929,road_6426,road_6427,road,Primary,12.7221,80.0,0.159026,0.3276,0.0,0.0,0.0,0.378698143824,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0868,0.0,0.0,0.0,0.0868,0.0,0.0521,0.0005569257697509747,0.0018,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_24433,road_24433,road_6426,road_18074,road,Primary,0.0145,80.0,0.000181,0.3396,0.0,0.0,0.0,0.37358166648,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0888,0.0,0.0,0.0,0.0888,0.0,0.0533,0.0004773649455008354,0.0015,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_26753,road_26753,road_6428,road_19183,road,Trunk,3.7079,100.0,0.037079,0.4783,0.0,0.0,0.0,0.60674244285,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2031,0.0,0.0,0.0,0.2031,0.0,0.1219,0.0024756146073673323,0.008,0.001,LOW,20260427_163314,2026-04-27 16:33:25
road_6779,road_6779,road_6429,road_7226,road,Primary,15.4775,80.0,0.193469,0.4028,0.0,0.0,0.0,0.4705110828,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1327,0.0,0.0,0.0,0.1327,0.0,0.0796,0.0003182432970005569,0.001,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_17407,road_17407,road_6429,road_8993,road,Primary,3.2552,80.0,0.04069,0.5698,0.0,0.0,0.0,0.6349411770240001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2533,0.0,0.0,0.0,0.2533,0.0,0.152,0.0007956082425013924,0.0026,0.0004,LOW,20260427_163314,2026-04-27 16:33:25
road_13947,road_13947,road_6430,road_12542,road,Primary,0.2385,80.0,0.002981,0.356,0.0,0.0,0.0,0.3919735864,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0977,0.0,0.0,0.0,0.0977,0.0,0.0586,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5935,road_5935,road_6431,road_6432,road,Primary,9.1183,80.0,0.113979,0.4379,0.0,0.0,0.0,0.4992587757080001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.153,0.0,0.0,0.0,0.153,0.0,0.0918,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5937,road_5937,road_6433,road_6434,road,Trunk,1.7671,100.0,0.017671,0.3541,0.0,0.0,0.0,0.4457536505500001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1105,0.0,0.0,0.0,0.1105,0.0,0.0663,3.2619937942557085e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_8000,road_8000,road_6433,road_8326,road,Trunk,0.1889,100.0,0.001889,0.3603,0.0,0.0,0.0,0.45071530335,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1137,0.0,0.0,0.0,0.1137,0.0,0.0682,0.00014607367332325564,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9682,road_9682,road_6433,road_8327,road,Trunk,1.754,100.0,0.01754,0.3454,0.0,0.0,0.0,0.43477915799999994,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1051,0.0,0.0,0.0,0.1051,0.0,0.0631,0.019059272814066355,0.0617,0.0039,LOW,20260427_163314,2026-04-27 16:33:25
road_9687,road_9687,road_6433,road_9748,road,Trunk,5.5805,100.0,0.055805,0.3575,0.0,0.0,0.0,0.45685014375,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1143,0.0,0.0,0.0,0.1143,0.0,0.0686,0.018710637282202243,0.0606,0.0042,LOW,20260427_163314,2026-04-27 16:33:25
road_8023,road_8023,road_6434,road_8353,road,Trunk,2.8402,100.0,0.028402,0.3596,0.0,0.0,0.0,0.4546066796,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1144,0.0,0.0,0.0,0.1144,0.0,0.0686,4.694088630758215e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_8672,road_8672,road_6441,road_8892,road,Trunk,0.0503,100.0,0.000503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023927122284986874,0.0077,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5944,road_5944,road_6442,road_6443,road,Primary,12.4754,80.0,0.155943,0.304,0.0,0.0,0.0,0.35108709504,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0747,0.0,0.0,0.0,0.0747,0.0,0.0448,0.004483570689792347,0.0145,0.0006,LOW,20260427_163314,2026-04-27 16:33:25
road_11962,road_11962,road_6442,road_6455,road,Primary,0.8094,80.0,0.010117,0.3057,0.0,0.0,0.0,0.3373587077520001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0722,0.0,0.0,0.0,0.0722,0.0,0.0433,0.003347282997851858,0.0108,0.0005,LOW,20260427_163314,2026-04-27 16:33:25
road_11964,road_11964,road_6442,road_6793,road,Primary,4.7606,80.0,0.059508,0.3019,0.0,0.0,0.0,0.338413790616,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0715,0.0,0.0,0.0,0.0715,0.0,0.0429,0.004504892990691384,0.0146,0.0006,LOW,20260427_163314,2026-04-27 16:33:25
road_18218,road_18218,road_6443,road_6444,road,Primary,0.9181,80.0,0.011476,0.3208,0.0,0.0,0.0,0.3541759165119999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0795,0.0,0.0,0.0,0.0795,0.0,0.0477,0.004480706500119342,0.0145,0.0007,LOW,20260427_163314,2026-04-27 16:33:25
road_5945,road_5945,road_6444,road_6445,road,Primary,86.1729,80.0,1.077161,0.3557,0.0,0.0,0.0,0.46952400000000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1169,0.0,0.0,0.0,0.1169,0.0,0.0701,0.004477842310446336,0.0145,0.001,LOW,20260427_163314,2026-04-27 16:33:25
road_22965,road_22965,road_6445,road_17260,road,Primary,0.0212,80.0,0.000265,0.3287,0.0,0.0,0.0,0.36160066113600003,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0832,0.0,0.0,0.0,0.0832,0.0,0.0499,0.004555811918211473,0.0148,0.0007,LOW,20260427_163314,2026-04-27 16:33:25
road_5946,road_5946,road_6446,road_6447,road,Primary,20.1037,80.0,0.251296,0.028,0.0,0.0,0.0,0.03327677584,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0007,0.0,0.0,0.0,0.0007,0.0,0.0004,0.0012729731880022277,0.0041,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_15042,road_15042,road_6446,road_13259,road,Primary,1.1315,80.0,0.014144,0.0424,0.0,0.0,0.0,0.04685109264,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0008,0.001352534012252367,0.0044,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_25566,road_25566,road_6447,road_18652,road,Primary,1.4845,80.0,0.018556,0.0231,0.0,0.0,0.0,0.025560884580000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0011934123637520886,0.0039,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5947,road_5947,road_6448,road_6449,road,Primary,8.5841,80.0,0.107301,0.3575,0.0,0.0,0.0,0.4067527893,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1018,0.0,0.0,0.0,0.1018,0.0,0.0611,0.007785822261118625,0.0252,0.0015,LOW,20260427_163314,2026-04-27 16:33:25
road_19202,road_19202,road_6448,road_15586,road,Primary,5.6692,80.0,0.070865,0.3757,0.0,0.0,0.0,0.42264164113599995,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1112,0.0,0.0,0.0,0.1112,0.0,0.0667,0.00780523510223566,0.0253,0.0017,LOW,20260427_163314,2026-04-27 16:33:25
road_19036,road_19036,road_6449,road_15505,road,Primary,1.6565,80.0,0.020706,0.346,0.0,0.0,0.0,0.3831218556,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0928,0.0,0.0,0.0,0.0928,0.0,0.0557,0.0077676823931895934,0.0252,0.0014,LOW,20260427_163314,2026-04-27 16:33:25
road_5948,road_5948,road_6450,road_6451,road,Primary,1.4922,80.0,0.018652,0.454,0.0,0.0,0.0,0.5023808187200001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1597,0.0,0.0,0.0,0.1597,0.0,0.0958,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9933,road_9933,road_6452,road_8296,road,Primary,25.9541,80.0,0.324426,0.2729,0.0,0.0,0.0,0.331354645116,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0633,0.0,0.0,0.0,0.0633,0.0,0.038,0.00682838730209245,0.0221,0.0008,LOW,20260427_163314,2026-04-27 16:33:25
road_7959,road_7959,road_6453,road_8295,road,Primary,0.384,80.0,0.0048,0.2588,0.0,0.0,0.0,0.28511726848,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0517,0.0,0.0,0.0,0.0517,0.0,0.031,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_7960,road_7960,road_6453,road_8293,road,Primary,0.3836,80.0,0.004795,0.2606,0.0,0.0,0.0,0.287099851104,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0524,0.0,0.0,0.0,0.0524,0.0,0.0314,0.0026340997692736096,0.0085,0.0003,LOW,20260427_163314,2026-04-27 16:33:25
road_7963,road_7963,road_6453,road_8298,road,Primary,0.4116,80.0,0.005145,0.2296,0.0,0.0,0.0,0.25297581478400005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0407,0.0,0.0,0.0,0.0407,0.0,0.0244,0.0031887978359455807,0.0103,0.0003,LOW,20260427_163314,2026-04-27 16:33:25
road_5952,road_5952,road_6454,road_6455,road,Primary,16.0127,80.0,0.200159,0.3147,0.0,0.0,0.0,0.368342465436,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0811,0.0,0.0,0.0,0.0811,0.0,0.0487,0.0032680404168987194,0.0106,0.0005,LOW,20260427_163314,2026-04-27 16:33:25
road_21124,road_21124,road_6456,road_16425,road,Primary,0.016,80.0,0.0002,0.3628,0.0,0.0,0.0,0.3991055411200001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1014,0.0,0.0,0.0,0.1014,0.0,0.0608,3.086959980905402e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_21126,road_21126,road_6456,road_14879,road,Primary,0.8513,80.0,0.010641,0.3522,0.0,0.0,0.0,0.38873924258400006,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0958,0.0,0.0,0.0,0.0958,0.0,0.0575,0.01363958946614687,0.0442,0.0025,LOW,20260427_163314,2026-04-27 16:33:25
road_5954,road_5954,road_6457,road_6458,road,Primary,9.0389,80.0,0.112986,0.4201,0.0,0.0,0.0,0.47881786431600004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1408,0.0,0.0,0.0,0.1408,0.0,0.0845,0.00785679051634975,0.0254,0.0021,LOW,20260427_163314,2026-04-27 16:33:25
road_19204,road_19204,road_6457,road_15586,road,Primary,1.6717,80.0,0.020896,0.3802,0.0,0.0,0.0,0.421016553496,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.112,0.0,0.0,0.0,0.112,0.0,0.0672,0.007831012809292704,0.0254,0.0017,LOW,20260427_163314,2026-04-27 16:33:25
road_6969,road_6969,road_6458,road_7402,road,Primary,26.558,80.0,0.331975,0.4254,0.0,0.0,0.0,0.51765020208,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1541,0.0,0.0,0.0,0.1541,0.0,0.0925,0.007932214177738883,0.0257,0.0024,LOW,20260427_163314,2026-04-27 16:33:25
road_5955,road_5955,road_6459,road_6460,road,Trunk,17.6393,100.0,0.176393,0.3836,0.0,0.0,0.0,0.5133321774,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1378,0.0,0.0,0.0,0.1378,0.0,0.0827,0.019783753679688123,0.0641,0.0053,LOW,20260427_163314,2026-04-27 16:33:25
road_19226,road_19226,road_6459,road_15594,road,Trunk,0.0337,100.0,0.000337,0.4312,0.0,0.0,0.0,0.5390726572000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1627,0.0,0.0,0.0,0.1627,0.0,0.0976,0.01970769353170499,0.0638,0.0062,LOW,20260427_163314,2026-04-27 16:33:25
road_5963,road_5963,road_6467,road_6468,road,Primary,0.3781,80.0,0.004726,0.3572,0.0,0.0,0.0,0.393514252208,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0984,0.0,0.0,0.0,0.0984,0.0,0.059,0.00406301217280611,0.0132,0.0008,LOW,20260427_163314,2026-04-27 16:33:25
road_13530,road_13530,road_6467,road_12281,road,Primary,1.3449,80.0,0.016811,0.3532,0.0,0.0,0.0,0.390610082192,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0966,0.0,0.0,0.0,0.0966,0.0,0.058,7.876521600763784e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13534,road_13534,road_6467,road_12283,road,Primary,0.482,80.0,0.006025,0.3752,0.0,0.0,0.0,0.41351572416,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1086,0.0,0.0,0.0,0.1086,0.0,0.0652,7.956082425013924e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13535,road_13535,road_6468,road_12282,road,Primary,0.0984,80.0,0.00123,0.3759,0.0,0.0,0.0,0.413652749664,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1088,0.0,0.0,0.0,0.1088,0.0,0.0653,0.004140981780571247,0.0134,0.0009,LOW,20260427_163314,2026-04-27 16:33:25
road_7704,road_7704,road_6469,road_6695,road,Primary,2.9924,80.0,0.037405,0.4571,0.0,0.0,0.0,0.508828434576,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1628,0.0,0.0,0.0,0.1628,0.0,0.0977,0.0003182432970005569,0.001,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_5967,road_5967,road_6471,road_6472,road,Trunk,0.0507,100.0,0.000507,0.2578,0.0,0.0,0.0,0.32231535229999997,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0582,0.0,0.0,0.0,0.0582,0.0,0.0349,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_19101,road_19101,road_6471,road_6473,road,Trunk,0.454,100.0,0.00454,0.2587,0.0,0.0,0.0,0.323962249,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0587,0.0,0.0,0.0,0.0587,0.0,0.0352,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5968,road_5968,road_6472,road_6473,road,Trunk,0.4671,100.0,0.004671,0.264,0.0,0.0,0.0,0.33061657200000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0611,0.0,0.0,0.0,0.0611,0.0,0.0367,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_6814,road_6814,road_6475,road_6479,road,Primary,0.4608,80.0,0.00576,0.2106,0.0,0.0,0.0,0.232086995712,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0342,0.0,0.0,0.0,0.0342,0.0,0.0205,2.9596626621051796e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13416,road_13416,road_6475,road_7260,road,Primary,0.5746,80.0,0.007182,0.2211,0.0,0.0,0.0,0.243768993864,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0377,0.0,0.0,0.0,0.0377,0.0,0.0226,6.87405521521203e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22459,road_22459,road_6477,road_17008,road,Primary,0.0525,80.0,0.000656,0.2313,0.0,0.0,0.0,0.25448343030000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0412,0.0,0.0,0.0,0.0412,0.0,0.0247,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
